step 0, train : gen_loss is 0.434885, disc_loss is 2.63199,, cls_loss is 1.33161
step 10, train : gen_loss is 0.453152, disc_loss is 2.7279,, cls_loss is 1.22637
step 20, train : gen_loss is 0.468348, disc_loss is 2.71194,, cls_loss is 1.20339
step 30, train : gen_loss is 0.476424, disc_loss is 2.7062,, cls_loss is 1.19771
step 40, train : gen_loss is 0.482011, disc_loss is 2.69784,, cls_loss is 1.19746
step 50, train : gen_loss is 0.484987, disc_loss is 2.55,, cls_loss is 1.29232
step 60, train : gen_loss is 0.474739, disc_loss is 2.07652,, cls_loss is 1.31736
step 70, train : gen_loss is 0.468991, disc_loss is 2.06642,, cls_loss is 1.31454
step 80, train : gen_loss is 0.47615, disc_loss is 2.33674,, cls_loss is 1.27052
step 90, train : gen_loss is 0.452895, disc_loss is 2.08428,, cls_loss is 1.32866
step 100, train : gen_loss is 0.439152, disc_loss is 2.11136,, cls_loss is 1.31717
step 110, train : gen_loss is 0.443939, disc_loss is 2.14141,, cls_loss is 1.31441
step 120, train : gen_loss is 0.464159, disc_loss is 2.09694,, cls_loss is 1.31334
step 130, train : gen_loss is 0.470794, disc_loss is 2.09778,, cls_loss is 1.31172
step 140, train : gen_loss is 0.476289, disc_loss is 2.09247,, cls_loss is 1.31042
step 150, train : gen_loss is 0.484303, disc_loss is 2.08197,, cls_loss is 1.30986
step 160, train : gen_loss is 0.479125, disc_loss is 2.09319,, cls_loss is 1.31042
step 170, train : gen_loss is 0.478954, disc_loss is 2.09072,, cls_loss is 1.31064
step 180, train : gen_loss is 0.484112, disc_loss is 2.08122,, cls_loss is 1.31015
step 190, train : gen_loss is 0.485164, disc_loss is 2.07999,, cls_loss is 1.30963
step 200, train : gen_loss is 0.485192, disc_loss is 2.07948,, cls_loss is 1.30921
step 210, train : gen_loss is 0.485193, disc_loss is 2.07954,, cls_loss is 1.30884
step 220, train : gen_loss is 0.485177, disc_loss is 2.07945,, cls_loss is 1.30861
step 230, train : gen_loss is 0.485159, disc_loss is 2.07979,, cls_loss is 1.30838
step 240, train : gen_loss is 0.485199, disc_loss is 2.08362,, cls_loss is 1.30826
step 250, train : gen_loss is 0.485201, disc_loss is 2.07994,, cls_loss is 1.3096
step 260, train : gen_loss is 0.485201, disc_loss is 2.07969,, cls_loss is 1.30944
step 270, train : gen_loss is 0.485201, disc_loss is 2.07947,, cls_loss is 1.30919
step 280, train : gen_loss is 0.485201, disc_loss is 2.07942,, cls_loss is 1.30888
step 290, train : gen_loss is 0.485201, disc_loss is 2.07945,, cls_loss is 1.30863
step 300, train : gen_loss is 0.485201, disc_loss is 2.0795,, cls_loss is 1.30845
step 310, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.30827
step 320, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.30821
step 330, train : gen_loss is 0.485201, disc_loss is 2.0794,, cls_loss is 1.30815
step 340, train : gen_loss is 0.485201, disc_loss is 2.07949,, cls_loss is 1.30808
step 350, train : gen_loss is 0.485201, disc_loss is 2.07942,, cls_loss is 1.30805
step 360, train : gen_loss is 0.4852, disc_loss is 2.07944,, cls_loss is 1.30802
step 370, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.308
step 380, train : gen_loss is 0.485201, disc_loss is 2.07941,, cls_loss is 1.308
step 390, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.30797
step 400, train : gen_loss is 0.485196, disc_loss is 2.07945,, cls_loss is 1.30795
step 410, train : gen_loss is 0.485178, disc_loss is 2.07944,, cls_loss is 1.30796
step 420, train : gen_loss is 0.485201, disc_loss is 2.07942,, cls_loss is 1.30795
step 430, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.30794
step 440, train : gen_loss is 0.485189, disc_loss is 2.07944,, cls_loss is 1.30794
step 450, train : gen_loss is 0.485194, disc_loss is 2.07944,, cls_loss is 1.30794
step 460, train : gen_loss is 0.4852, disc_loss is 2.07945,, cls_loss is 1.30792
step 470, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.30792
step 480, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.30792
step 490, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.30791
step 500, train : gen_loss is 0.4852, disc_loss is 2.07944,, cls_loss is 1.30791
step 510, train : gen_loss is 0.485201, disc_loss is 2.07946,, cls_loss is 1.30791
step 520, train : gen_loss is 0.485201, disc_loss is 2.0794,, cls_loss is 1.30791
step 530, train : gen_loss is 0.4852, disc_loss is 2.07944,, cls_loss is 1.30791
step 540, train : gen_loss is 0.485201, disc_loss is 2.0794,, cls_loss is 1.3079
step 550, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.30791
step 560, train : gen_loss is 0.485165, disc_loss is 2.07944,, cls_loss is 1.3079
step 570, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.3079
step 580, train : gen_loss is 0.485201, disc_loss is 2.07946,, cls_loss is 1.3079
step 590, train : gen_loss is 0.485198, disc_loss is 2.07943,, cls_loss is 1.30789
step 600, train : gen_loss is 0.485194, disc_loss is 2.07944,, cls_loss is 1.3079
step 610, train : gen_loss is 0.4852, disc_loss is 2.07941,, cls_loss is 1.3079
step 620, train : gen_loss is 0.4852, disc_loss is 2.07944,, cls_loss is 1.30789
step 630, train : gen_loss is 0.485195, disc_loss is 2.07944,, cls_loss is 1.30789
step 640, train : gen_loss is 0.485201, disc_loss is 2.07941,, cls_loss is 1.30788
step 650, train : gen_loss is 0.485194, disc_loss is 2.07942,, cls_loss is 1.30789
step 660, train : gen_loss is 0.4852, disc_loss is 2.07944,, cls_loss is 1.30789
step 670, train : gen_loss is 0.485174, disc_loss is 2.07944,, cls_loss is 1.30789
step 680, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.30789
step 690, train : gen_loss is 0.485201, disc_loss is 2.07944,, cls_loss is 1.30789
step 700, train : gen_loss is 0.485199, disc_loss is 2.07942,, cls_loss is 1.30789
step 710, train : gen_loss is 0.485174, disc_loss is 2.07944,, cls_loss is 1.30789
step 720, train : gen_loss is 0.485196, disc_loss is 2.07946,, cls_loss is 1.30788
